instance,profile,policy,label,population,n_routes,A_l1,A_l2,A_l2_over_l1,A_l1_over_tr,Delta_A,E_spec_norm,eta,angle_vM_vA_deg,angle_uslope_vM_deg,angle_uslope_E1_deg,angle_uslope_vA_deg,M_l1,M_l2,M_ld,M_l2_over_l1,M_gap12,M_gap12_rel,M_leading_multiplicity,M_trace,M_residual_opt,M_residual_uslope,M_transfer_ratio,M_transfer_bound_ratio,M_transfer_excess,M_transfer_bound_excess,M_q_rayleigh,M_beta_q,M_transfer_identity_excess,M_bound_slack_over_actual_excess,M_bound_slack_fraction,M_gap12_degenerate,eigengap_degenerate,mu_n,mu_mean,mu_p50,mu_p90,mu_p95,mu_max,sqrt_mu_p50,sqrt_mu_p90,sqrt_mu_p95,sqrt_mu_max,theorem_factor_exact_observed,theorem_factor_spectral_bound,Ce_u,Ce_best_found_min,Ce_best_found_max,Ce_best_found_spread,Ce_rho_best_found,Ce_global_lower_bound,Ce_rho_certified_upper,Ce_random_p05,Ce_random_p50,Ce_random_p95,Ce_pca_top,Ce_pca_bottom,Ce_cov_l1,Ce_cov_l2,Ce_cov_ld,Ce_cov_l2_over_l1,Ce_search_seconds,certificate_factor_best_found,certificate_factor_spectral_best_found,certificate_factor_certified_upper
CON8-1,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3289,415001067303462.44,18164685766879.215,0.04377021458018709,0.8804437966977499,396836381536583.25,171404603142636.66,0.43192764352639207,20.708039073814163,3.384042129326482,3.3840421293269687,21.20186420089749,321240953776616.0,28831308113466.0,1040033020680.5953,0.08974978991475248,292409645663150.0,0.9102502100852475,1,393813432663008.9,72572478886392.88,73670734605328.19,1.015133225925141,1.0153734669943724,1098255718935.3125,1115690608859.7485,6043810737054.82,0.015626993528192322,1098255718935.6323,0.015875073194554386,0.015626993528478954,0,0,3289,1.7583514502458215,1.7252511283586056,2.2310494606787854,2.35223927998861,3.004465476873159,1.3134881531093479,1.493669792812937,1.533701040735738,1.73333940036946,1.7464056606982719,1.7466123003453284,4.017277155512292,4.007213076857858,4.046947264701445,1.009915666345036,1.0025114907696213,1.5715738347064603,2.5562128019665344,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.75079174239513,1.7509989010157527,4.464184507303746
CON8-1,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,931,108971987090076.19,4979164417032.534,0.04569215034058945,0.880663614996087,103992822673043.66,nan,nan,0.0,21.157684489369508,nan,21.157684489369508,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.017277155512292,4.007213076857858,4.046947264701445,1.009915666345036,1.0025114907696213,1.5715738347064603,2.5562128019665344,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-2,moderate,-,train_random_unique,train_random_unique,200,38314295740822.67,479355021312.4794,0.01251112703610892,0.9655819125408582,37834940719510.195,16929701840902.47,0.44746209506210216,21.25691469526367,0.0,0.0,21.25691469526369,28090945189312.055,2421214784595.1016,39312381954.95335,0.08619200131138047,25669730404716.953,0.9138079986886195,1,31828845290124.543,3737900100812.4883,3737900100812.4883,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.8305306619852235,1.774585912459545,2.379354682059977,2.5325100390646105,3.5337102368444975,1.332130542379733,1.5425156733834229,1.5913843026612613,1.87981654340111,1.87981654340111,1.87981654340111,4.0185433648386395,4.007213076857858,4.046947264701445,1.009915666345036,1.0028274732996394,1.5715738347064603,2.5570184970591763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.885131674485797,1.885131674485797,4.8067256725544825
CON8-2,moderate,SAA,search_call_weighted,search_call_weighted,4357,437042934843982.1,28203144283242.484,0.06453174742044644,0.8674306715764422,408839790560739.6,199297330629064.53,0.48747048411242094,19.619846579933927,3.2715569397479665,3.271556939749052,21.738986368297418,294504929462973.1,32559408485912.277,724412960153.4805,0.11055641257103588,261945520977060.84,0.8894435874289641,1,373009490125234.1,78504560662261.0,79405591236435.88,1.0114774296750892,1.012187644272288,901030574174.875,956785659103.8896,17843981478005.492,0.05827332840735782,901030574175.4784,0.0618792375387181,0.058273328407988455,0,0,4357,1.7829544964527493,1.7837969010875145,2.220817118164592,2.3835671193670316,3.0735950860296604,1.3355885972437451,1.4902406242498532,1.5438805378517906,1.753167158610285,1.763199381090881,1.7638182926750823,4.0185433648386395,4.007213076857858,4.046947264701445,1.009915666345036,1.0028274732996394,1.5715738347064603,2.5570184970591763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7681847802628563,1.7688054418030366,4.508533431452674
CON8-2,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3118,342781103856962.56,20863367067724.457,0.06086498594283782,0.8722980994065896,321917736789238.1,156940084349581.53,0.48751611487729657,19.70312038678332,3.2450652888944473,3.2450652888943154,21.462798942299532,230669953020507.6,25106316943544.42,563093055430.6132,0.10884086381771776,205563636076963.2,0.8911591361822823,1,290551583194381.7,59881630173874.09,60584817668169.16,1.0117429584373916,1.0123132626760478,703187494295.0625,737338241800.8672,11220781519885.428,0.04631625700369089,703187494294.9686,0.04856563545692806,0.0463162570035636,0,0,3118,1.7833985223417268,1.7843032483951122,2.2332230622288862,2.3915859442685923,3.0735950860296604,1.3357781433676124,1.4943972148863984,1.5464753278164738,1.753167158610285,1.7634307997135237,1.7639277393600208,4.0185433648386395,4.007213076857858,4.046947264701445,1.009915666345036,1.0028274732996394,1.5715738347064603,2.5570184970591763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7684168532154754,1.7689151979455546,4.509125173151336
CON8-2,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,869,95867630985320.83,5968530129152.049,0.06225803295448017,0.8728288137007034,89899100856168.78,nan,nan,0.0,21.32492056232145,nan,21.32492056232145,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0185433648386395,4.007213076857858,4.046947264701445,1.009915666345036,1.0028274732996394,1.5715738347064603,2.5570184970591763,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-3,moderate,-,train_random_unique,train_random_unique,200,35315423841131.03,354066121074.1449,0.01002582108788887,0.9674374973777943,34961357720056.887,15374477213240.137,0.4397562971194335,25.410508773626255,0.0,0.0,25.410508773626226,29339092334051.668,2928862209767.429,44358118843.283394,0.09982797614935483,26410230124284.24,0.9001720238506451,1,33584539315364.6,4245446981312.9336,4245446981312.9336,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.8566496666457843,1.836306608855591,2.4172319127687834,2.596954995102481,3.159803453470467,1.3551039077407667,1.5547448766836662,1.6115060047044736,1.7775835995728773,1.7775835995728773,1.7775835995728773,4.018671545989297,4.007213076857858,4.046947264701445,1.009915666345036,1.0028594609050396,1.5715738347064603,2.5571000593426825,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7826665303812956,1.7826665303812956,4.545459127954383
CON8-3,moderate,SAA,search_call_weighted,search_call_weighted,6706,592565436826947.8,29775452285648.883,0.050248378381786175,0.8824829220208547,562789984541298.9,263780362186125.78,0.46870123746270925,23.57538910480093,3.9286404304654376,3.928640430466114,26.257774051699514,453453830593598.56,48304885579769.84,2192586921765.5413,0.1065265796002557,405148945013828.75,0.8934734203997443,1,572216353022436.1,118762522428837.56,120754325637392.81,1.0167713110821535,1.0178363998040147,1991803208555.25,2118295831774.0088,29139351208636.98,0.059714333248763796,1991803208555.9885,0.0635065867327877,0.05971433324911235,0,0,6706,1.7694213738232547,1.7247395840846866,2.378564203405621,2.608624607115628,3.1141039951037204,1.3132934112698071,1.54225944750083,1.6151237126349263,1.764682406299706,1.779418894456216,1.7803506393381248,4.018671545989297,4.007213076857858,4.046947264701445,1.009915666345036,1.0028594609050396,1.5715738347064603,2.5571000593426825,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7845070732186024,1.7854414823885745,4.55015216060948
CON8-3,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3534,385741139625263.6,17966116130033.523,0.04657557694646489,0.8889157433602717,367775023495230.1,171449402915832.66,0.4661801154587005,23.14770065629211,4.713158987307247,4.713158987307668,26.302947330525626,293384051418492.4,29879298788396.97,1285937313887.2864,0.10184363684369531,263504752630095.4,0.8981563631563046,1,366622741165105.8,73238689746613.44,75103056617025.5,1.0254560380157303,1.0269269582031548,1864366870412.0625,1972095137660.883,17242177506425.674,0.05462630336197309,1864366870412.3477,0.057782762051017594,0.05462630336211764,0,0,3534,1.8118877589064837,1.7458371699632214,2.48788505111088,2.659305211421124,3.1141039951037204,1.3213013146472532,1.5773030928849443,1.6307376265344458,1.764682406299706,1.7870021669791052,1.7882833509318805,4.018671545989297,4.007213076857858,4.046947264701445,1.009915666345036,1.0028594609050396,1.5715738347064603,2.5571000593426825,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.792112029812803,1.7933968772610034,4.569543347227772
CON8-3,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,1068,107229605338263.9,4801081889138.527,0.04477384649503419,0.8952669514407235,102428523449125.38,nan,nan,0.0,26.012205061342936,nan,26.012205061342936,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.018671545989297,4.007213076857858,4.046947264701445,1.009915666345036,1.0028594609050396,1.5715738347064603,2.5571000593426825,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-4,moderate,-,train_random_unique,train_random_unique,200,41898947360826.14,407585468684.9661,0.00972782120693663,0.9724200761516164,41491361892141.17,18904103314764.04,0.45561539686034364,23.972419201441397,0.0,0.0,23.972419201441365,32147084119894.684,3097909728224.723,34904087174.4198,0.0963667409669525,29049174391669.96,0.9036332590330475,1,36458698594870.62,4311614474975.9336,4311614474975.9336,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.8866700950002275,1.8526034729583891,2.5199476210787917,2.698022889606864,3.0270121707662567,1.3611024862187167,1.5874224996521595,1.642564823851082,1.7398310753536554,1.7398310753536554,1.7398310753536554,4.016716282467002,4.007213076857858,4.046947264701445,1.009915666345036,1.0023715249044347,1.5715738347064603,2.5558559157465535,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7439571280783661,1.7439571280783661,4.446757546342328
CON8-4,moderate,SAA,search_call_weighted,search_call_weighted,3727,395324218057840.06,21460552677486.223,0.05428595491295279,0.8774883416537016,373863665380353.8,160512480137862.06,0.42933426005590336,19.471218207855046,4.1460751960418065,4.146075196042157,22.24742911377972,299172304374867.44,27899216324763.1,630564299606.1318,0.09325467604048321,271273088050104.34,0.9067453239595168,1,368957796837008.7,69785492462141.25,71262563824095.62,1.0211658800395467,1.0223620093132646,1477071361954.375,1560543832369.1597,16599367000954.656,0.053489346907815455,1477071361954.7136,0.05651214461590992,0.05348934690803261,0,0,3727,1.7969468423486326,1.7998577614403777,2.1586408628838782,2.2460110107549083,2.8432431032945016,1.3415877762712276,1.4692313812048443,1.4986697440544827,1.6861918939712945,1.7039433223385398,1.7049409761191876,4.016716282467002,4.007213076857858,4.046947264701445,1.009915666345036,1.0023715249044347,1.5715738347064603,2.5558559157465535,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.707984266363211,1.7089842861046454,4.355033620495793
CON8-4,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,2917,327083811208150.25,16694753539322.613,0.05104121013405452,0.8829854415532651,310389057668827.6,132935052175148.53,0.42828524038042853,19.40554822819349,4.178730632637166,4.178730632637362,22.265466594987224,246913029344098.03,22959047833641.96,509105434303.80237,0.09298435118888047,223953981510456.06,0.9070156488111195,1,302801372910157.2,55888343566059.16,57126662902005.06,1.022157023395804,1.0234099079259364,1238319335945.9062,1308340977014.5427,13696498798145.148,0.053519412980895166,1238319335945.8735,0.056545705971028495,0.053519412980870165,0,0,2917,1.8026773250437198,1.810638764281573,2.1683199522916765,2.2772816001495193,2.8432431032945016,1.3455997786420646,1.4725216281300872,1.5090664648053769,1.6861918939712945,1.7047700452712549,1.7058145158702571,4.016716282467002,4.007213076857858,4.046947264701445,1.009915666345036,1.0023715249044347,1.5715738347064603,2.5558559157465535,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.70881294988995,1.7098598974769896,4.357146605194057
CON8-4,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,691,77241097635065.34,3818779499774.0146,0.049439736315196964,0.887723702317425,73422318135291.33,nan,nan,0.0,22.979842152031438,nan,22.979842152031438,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.016716282467002,4.007213076857858,4.046947264701445,1.009915666345036,1.0023715249044347,1.5715738347064603,2.5558559157465535,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-5,moderate,-,train_random_unique,train_random_unique,200,30232922562546.87,365901717595.5666,0.012102757080086353,0.9665728256378668,29867020844951.305,13671769887581.195,0.45775472413386886,21.23080587588406,0.0,0.0,21.23080587588406,21446064071883.668,2081660914987.1072,31003404778.01769,0.09706493965558077,19364403156896.562,0.9029350603444193,1,24484507878689.62,3038443806805.953,3038443806805.953,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.9249795522990445,1.9263988916989025,2.442982035153852,2.737156432595923,3.2596711271645558,1.3879477237379114,1.563003492315716,1.6544334924812154,1.805455933321153,1.805455933321153,1.805455933321153,4.018682925268563,4.007213076857858,4.046947264701445,1.009915666345036,1.0028623006041144,1.5715738347064603,2.5571073000328846,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.8106236909298001,1.8106236909298001,4.616744546983205
CON8-5,moderate,SAA,search_call_weighted,search_call_weighted,4231,346684712823594.7,18191949209299.402,0.05247404496475765,0.8749106957293769,328492763614295.3,152467266014904.03,0.46414193219161975,20.33963919259475,3.5185309488204974,3.5185309488205503,21.748984963711504,246733907884401.66,26208360630992.06,775828101545.7238,0.10622115482915728,220525547253409.6,0.8937788451708427,1,309355564771522.75,62621656887121.09,63509534237449.875,1.0141784391289619,1.0147934007506638,887877350328.7812,926387266001.7468,11000304688312.701,0.0415699967888579,887877350328.8154,0.04337301279135609,0.041569996788894725,0,0,4231,1.809284758648053,1.7258447292278285,2.3479711760810127,2.5530095882768484,3.248708935118956,1.3137140972174381,1.5323090993924864,1.5978140030294041,1.8024175251919174,1.8151502849635495,1.8157005227510492,4.018682925268563,4.007213076857858,4.046947264701445,1.009915666345036,1.0028623006041144,1.5715738347064603,2.5571073000328846,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.820345790720759,1.8208976034542104,4.641534044337063
CON8-5,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3011,267847617670481.06,12570156780704.723,0.04693025418717418,0.882290732042211,255277460889776.34,117763739839752.88,0.46131663731409833,20.30187647377794,3.4485288997588235,3.448528899758364,21.707739037705608,190571831480142.28,20066441984674.496,594961865741.247,0.10529594971524128,170505389495467.78,0.8947040502847587,1,237232324465854.4,46660492985712.125,47320703522673.44,1.0141492404969548,1.014731582024455,660210536961.3125,687382879720.5205,8104774475023.374,0.03953014187740281,660210536961.0706,0.04115708738044614,0.03953014187705093,0,0,3011,1.8172415798025443,1.7354942508597055,2.3730946372144563,2.5622265977240435,3.248708935118956,1.3173815889330265,1.5404851953895748,1.600695642718689,1.8024175251919174,1.8151241552980777,1.8156452178964482,4.018682925268563,4.007213076857858,4.046947264701445,1.009915666345036,1.0028623006041144,1.5715738347064603,2.5571073000328846,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.82031958626433,1.8208421403004906,4.641467227978738
CON8-5,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,764,67900572529212.03,3174494743325.9136,0.046752105690422416,0.8862471781396981,64726077785886.12,nan,nan,0.0,21.22908259148426,nan,21.22908259148426,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.018682925268563,4.007213076857858,4.046947264701445,1.009915666345036,1.0028623006041144,1.5715738347064603,2.5571073000328846,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-6,moderate,-,train_random_unique,train_random_unique,200,28725621608698.934,259958975650.91922,0.009049724987402754,0.9675463986346879,28465662633048.016,12349201238030.586,0.4338279911915148,21.553761676091828,0.0,0.0,21.55376167609181,21634454352197.168,2119074045732.057,34610725167.657455,0.0979490405089346,19515380306465.11,0.9020509594910653,1,24724474145679.98,3090019793482.8125,3090019793482.8125,1.0,1.0,0.0,0.0,nan,nan,0.0,nan,nan,0,0,200,1.8208036862082133,1.7971550074197178,2.3013999603494764,2.5903731100060123,3.144958540037256,1.3405798801652076,1.5170321359873618,1.6094623777850128,1.7734030957560822,1.7734030957560822,1.7734030957560822,4.01793924783035,4.007213076857858,4.046947264701445,1.009915666345036,1.002676715903738,1.5715738347064603,2.556634094497268,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7781499920262307,1.7781499920262307,4.533942817897003
CON8-6,moderate,SAA,search_call_weighted,search_call_weighted,5838,412727411885854.0,20238548236876.664,0.04903611355592233,0.8868739631982991,392488863648977.3,173589202949751.3,0.4422780339189469,19.87538094894198,1.7342805537937516,1.734280553793037,20.366380998163265,304657363136770.0,30095232043630.79,1116699175721.5203,0.09878386569675691,274562131093139.22,0.9012161343032431,1,373486771410747.0,68829408273977.0,69101716929788.19,1.003956283551462,1.0040392771181836,272308655811.1875,278021053899.20056,7353439466288.464,0.020546638493771186,272308655811.07642,0.020977658866539687,0.020546638493371624,0,0,5838,1.7239433901934285,1.668924687624548,2.2281387952689227,2.385652571576447,3.064816360153088,1.2918686804707074,1.4926951447864103,1.5445557845466271,1.7506616920904758,1.7541213306687236,1.7541938327186335,4.01793924783035,4.007213076857858,4.046947264701445,1.009915666345036,1.002676715903738,1.5715738347064603,2.556634094497268,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7588166151316105,1.7588893112489106,4.484646399872575
CON8-6,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3413,281872361373802.2,13127236580811.928,0.04657156351488955,0.8923912322802321,268745124792990.25,118800710184265.48,0.4420571732260283,19.810272710695052,1.8767166881508834,1.8767166881498736,20.142740464028417,207543334062227.22,20037046210379.668,753703170246.0219,0.09654391600152289,187506287851847.56,0.9034560839984772,1,252708375376878.97,45165041314651.75,45383209362100.25,1.0048304627007554,1.0049104714670405,218168047448.5,221781646683.30496,4123029997691.007,0.01629349988638932,218168047448.2673,0.016563375237879305,0.016293499885340075,0,0,3413,1.7618362271615329,1.7094372307323078,2.2524146690951077,2.392455690722215,3.064816360153088,1.3074544851474976,1.5008046653352571,1.54675650639178,1.7506616920904758,1.7548848512838306,1.7549547154959122,4.01793924783035,4.007213076857858,4.046947264701445,1.009915666345036,1.002676715903738,1.5715738347064603,2.556634094497268,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.759582179474491,1.75965223069322,4.48659844270901
CON8-6,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,1024,84050895303653.17,3691642187483.3096,0.04392150939197499,0.8972772518573068,80359253116169.86,nan,nan,0.0,20.06144304124602,nan,20.06144304124602,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.01793924783035,4.007213076857858,4.046947264701445,1.009915666345036,1.002676715903738,1.5715738347064603,2.556634094497268,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-7,moderate,-,train_random_unique,train_random_unique,200,37341777050877.58,360843580825.4653,0.009663267506895069,0.9691669599811332,36980933470052.11,17527013065180.643,0.4739472863597228,20.887647445582395,0.0,1.909095910416423e-06,20.887647445582374,25272634633458.54,2394708502117.501,48558723473.84361,0.0947550002937619,22877926131341.04,0.9052449997062382,1,28784650704987.957,3512016071529.418,3512016071529.418,1.0,1.000000000000008,0.0,0.028004349850157755,nan,nan,0.0,nan,nan,0,0,200,1.8785961082117717,1.8792186211069075,2.435923637402165,2.585167600348808,3.164462919945959,1.3708453359476696,1.560744501531846,1.607845237010462,1.7788937348661271,1.7788937348661271,1.7788937348661342,4.018013888884754,4.007213076857858,4.046947264701445,1.009915666345036,1.00269534257843,1.5715738347064603,2.5566815889596697,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.783688462892214,1.7836884628922212,4.548064860647931
CON8-7,moderate,SAA,search_call_weighted,search_call_weighted,4398,423031605118022.56,21601047605543.11,0.05106249118081044,0.8793217763963291,401430557512479.44,194218784039500.12,0.48381664127166596,21.331158908774604,3.161009328685307,3.161009328685751,21.394652827740614,294124475705283.9,32363706538949.445,1281434001109.0964,0.11003404752815693,261760769166334.44,0.8899659524718431,1,371065707587495.4,76941231882211.5,77807541760981.62,1.011259371049535,1.0115728785112659,866309878770.125,890431529079.978,9214506019448.25,0.027089842982689044,866309878770.3658,0.027844136262301238,0.027089842982959373,0,0,4398,1.7958637676554834,1.77651499279017,2.1834570674423652,2.3781582352993236,3.4059969144069395,1.3328597048414998,1.4776525347925042,1.5421278271593841,1.8455343167784606,1.8558950125100877,1.8561826695956185,4.018013888884754,4.007213076857858,4.046947264701445,1.009915666345036,1.00269534257843,1.5715738347064603,2.5566815889596697,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.860897285358402,1.8611857177783233,4.744932609526617
CON8-7,moderate,SAA,search_unique_ordered_route,search_unique_ordered_route,3104,323571574346613.1,15403106091885.848,0.04760339693926848,0.8835503095147615,308168468254727.25,149007414965835.88,0.4835258318598276,21.419791764760582,2.8930748321058304,2.8930748321053787,21.497380278843746,224627881028179.88,24814982331409.613,957132336090.3673,0.11047151501329677,199812898696770.25,0.8895284849867032,1,282338271150254.5,57710390122074.625,58265237832943.34,1.0096143469086771,1.0098732498081737,554847710868.7188,569789098202.4087,6822374935491.218,0.0262226627026455,554847710868.6024,0.026928807744915052,0.02622266270244126,0,0,3104,1.8130352407078447,1.8007663019165554,2.204854755737549,2.382563755193952,3.4059969144069395,1.3419263399741945,1.4848753332314484,1.5435555435826713,1.8455343167784606,1.854384898102854,1.8546226497022913,4.018013888884754,4.007213076857858,4.046947264701445,1.009915666345036,1.00269534257843,1.5715738347064603,2.5566815889596697,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.859383100675508,1.8596214930969546,4.741071727824419
CON8-7,moderate,SAA,search_unique_customer_set_A_only,search_unique_customer_set_A_only,856,87047866387248.61,3898398413959.9614,0.0447845372408924,0.8864696689688822,83149467973288.64,nan,nan,0.0,21.692331506363942,nan,21.692331506363942,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.018013888884754,4.007213076857858,4.046947264701445,1.009915666345036,1.00269534257843,1.5715738347064603,2.5566815889596697,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,nan,nan,nan
CON8-8,moderate,-,train_random_unique,train_random_unique,200,37222449714433.8,480504235097.5978,0.01290899010634628,0.9678232778010688,36741945479336.195,15932810717327.732,0.4336409112110953,21.739428345083773,0.0,0.0,21.739428345083773,28410754505080.535,2635792701130.585,34601060497.88165,0.0927744703386614,25774961803949.95,0.9072255296613385,1,32246803831281.26,3836049326200.7266,3836049326200.7344,1.000000000000002,1.0,0.0078125,0.0,nan,nan,0.0,nan,nan,0,0,200,1.7891656105673923,1.7202597201380665,2.319962025956315,2.4989484463895617,3.101963319581378,1.311586697823629,1.5231418725633867,1.5808050727988792,1.7612391432117838,1.7612391432117855,1.7612391432117838,4.01884455841954,4.007213076857858,4.046947264701445,1.009915666345036,1.0029026361559994,1.5715738347064603,2.5572101479853044,4.0186049700238025,4.027576936538649,4.035275414903927,4.023028824181041,4.031124983590341,1.0025519891487702,0.9930267722101018,0.9216607572467161,0.990499029435116,1.004175199981546,1.7663513796282335,1.7663513796282317,4.503858610050121
